zona,hayMovimiento,fecha
Casa/Salon,1,2024-01-26 17:45:55
Casa/Salon,1,2024-01-26 17:46:10
Casa/Salon,1,2024-01-26 17:46:25
Casa/Salon,1,2024-01-26 17:46:45
Casa/Salon,1,2024-01-26 17:46:50
Casa/Salon,1,2024-01-26 17:46:55
Casa/Salon,1,2024-01-26 17:47:05
Casa/Salon,1,2024-01-26 17:47:15
Casa/Salon,1,2024-01-26 17:47:20
Casa/Salon,1,2024-01-26 17:47:40
Casa/Salon,1,2024-01-26 17:47:45
Casa/Salon,1,2024-01-26 17:47:50
Casa/Salon,1,2024-01-26 17:47:55
Casa/Salon,1,2024-01-26 17:48:00
Casa/Salon,1,2024-01-26 17:48:10
Casa/Salon,1,2024-01-26 17:48:15
Casa/Salon,1,2024-01-26 17:48:20
Casa/Salon,1,2024-01-26 17:48:25
Casa/Salon,1,2024-01-26 17:48:30
Casa/Salon,1,2024-01-26 17:48:35
Casa/Salon,1,2024-01-26 17:48:40
Casa/Salon,1,2024-01-26 17:48:50
Casa/Salon,1,2024-01-26 17:48:55
Casa/Salon,1,2024-01-26 17:49:00
Casa/Salon,1,2024-01-26 17:49:05
Casa/Salon,1,2024-01-26 17:49:25
Casa/Salon,1,2024-01-26 17:49:30
Casa/Salon,1,2024-01-26 17:49:35
Casa/Salon,1,2024-01-26 17:49:45
Casa/Salon,1,2024-01-26 17:49:55
Casa/Salon,1,2024-01-26 17:50:00
Casa/Salon,1,2024-01-26 17:50:25
Casa/Salon,1,2024-01-26 17:50:30
Casa/Salon,1,2024-01-26 17:50:35
Casa/Salon,1,2024-01-26 17:50:40
Casa/Salon,1,2024-01-26 17:50:45
Casa/Salon,1,2024-01-26 17:50:55
Casa/Salon,1,2024-01-26 17:51:00
Casa/Salon,1,2024-01-26 17:51:10
Casa/Salon,1,2024-01-26 17:51:15
Casa/Salon,1,2024-01-26 17:51:20
Casa/Salon,1,2024-01-26 17:51:25
Casa/Salon,1,2024-01-26 17:51:30
Casa/Salon,1,2024-01-26 17:51:35
Casa/Salon,1,2024-01-26 17:51:45
Casa/Salon,1,2024-01-26 17:51:50
Casa/Salon,1,2024-01-26 17:51:55
Casa/Salon,1,2024-01-26 17:52:00
Casa/Salon,1,2024-01-26 17:52:05
Casa/Salon,1,2024-01-26 17:52:15
Casa/Salon,1,2024-01-26 17:52:30
Casa/Salon,1,2024-01-26 17:52:50
Casa/Salon,1,2024-01-26 17:52:55
Casa/Salon,1,2024-01-26 17:53:00
Casa/Salon,1,2024-01-26 17:53:05
Casa/Salon,1,2024-01-26 17:53:10
Casa/Salon,1,2024-01-26 17:53:15
Casa/Salon,1,2024-01-26 17:53:40
Casa/Salon,1,2024-01-26 17:53:45
Casa/Salon,1,2024-01-26 17:53:55
Casa/Salon,1,2024-01-26 17:54:00
Casa/Salon,1,2024-01-26 17:54:05
Casa/Salon,1,2024-01-26 17:54:10
Casa/Salon,1,2024-01-26 17:54:15
Casa/Salon,1,2024-01-26 17:54:20
Casa/Salon,1,2024-01-26 17:54:25
Casa/Salon,1,2024-01-26 17:54:30
Casa/Salon,1,2024-01-26 17:54:35
Casa/Salon,1,2024-01-26 17:54:40
Casa/Salon,1,2024-01-26 17:54:50
Casa/Salon,1,2024-01-26 17:55:15
Casa/Salon,1,2024-01-26 17:55:20
Casa/Salon,1,2024-01-26 17:55:25
Casa/Salon,1,2024-01-26 17:55:30
Casa/Salon,1,2024-01-26 17:55:35
Casa/Salon,1,2024-01-26 17:55:40
Casa/Salon,1,2024-01-26 17:56:10
Casa/Salon,1,2024-01-26 17:56:15
Casa/Salon,1,2024-01-26 17:56:20
Casa/Salon,1,2024-01-26 17:56:25
Casa/Salon,1,2024-01-26 17:56:30
Casa/Salon,1,2024-01-26 17:56:35
Casa/Salon,1,2024-01-26 17:56:40
Casa/Salon,1,2024-01-26 17:56:50
Casa/Salon,1,2024-01-26 17:57:00
Casa/Salon,1,2024-01-26 17:57:05
Casa/Salon,1,2024-01-26 17:57:10
Casa/Salon,1,2024-01-26 17:57:15
Casa/Salon,1,2024-01-26 17:57:20
Casa/Salon,1,2024-01-26 17:57:25
Casa/Salon,1,2024-01-26 17:57:45
Casa/Salon,1,2024-01-26 17:57:55
Casa/Salon,1,2024-01-26 17:58:00
Casa/Salon,1,2024-01-26 17:58:10
Casa/Salon,1,2024-01-26 17:58:15
Casa/Salon,1,2024-01-26 17:58:20
Casa/Salon,1,2024-01-26 17:58:25
Casa/Salon,1,2024-01-26 17:58:30
Casa/Salon,1,2024-01-26 17:58:35
Casa/Salon,1,2024-01-26 17:58:40
Casa/Salon,1,2024-01-26 17:58:45
Casa/Salon,1,2024-01-26 17:58:50
Casa/Salon,1,2024-01-26 17:59:00
Casa/Salon,1,2024-01-26 17:59:05
Casa/Salon,1,2024-01-26 17:59:20
Casa/Salon,1,2024-01-26 17:59:30
Casa/Salon,1,2024-01-26 17:59:40
Casa/Salon,1,2024-01-26 17:59:45
Casa/Salon,1,2024-01-26 17:59:55
Casa/Salon,1,2024-01-26 18:00:05
Casa/Salon,1,2024-01-26 18:00:40
Casa/Salon,1,2024-01-26 18:00:50
Casa/Salon,1,2024-01-26 18:00:55
Casa/Salon,1,2024-01-26 18:01:00
Casa/Salon,1,2024-01-26 18:01:15
Casa/Salon,1,2024-01-26 18:01:20
Casa/Salon,1,2024-01-26 18:01:30
Casa/Salon,1,2024-01-26 18:01:45
Casa/Salon,1,2024-01-26 18:01:50
Casa/Salon,1,2024-01-26 18:02:05
Casa/Salon,1,2024-01-26 18:02:10
Casa/Salon,1,2024-01-26 18:02:20
Casa/Salon,1,2024-01-26 18:02:25
Casa/Salon,1,2024-01-26 18:02:35
Casa/Salon,1,2024-01-26 18:02:40
Casa/Salon,1,2024-01-26 18:02:45
Casa/Salon,1,2024-01-26 18:03:00
Casa/Salon,1,2024-01-26 18:03:10
Casa/Salon,1,2024-01-26 18:03:15
Casa/Salon,1,2024-01-26 18:03:20
Casa/Salon,1,2024-01-26 18:03:25
Casa/Salon,1,2024-01-26 18:03:30
Casa/Salon,1,2024-01-26 18:03:35
Casa/Salon,1,2024-01-26 18:03:45
Casa/Salon,1,2024-01-26 18:03:55
Casa/Salon,1,2024-01-26 18:04:05
Casa/Salon,1,2024-01-26 18:04:20
Casa/Salon,1,2024-01-26 18:04:25
Casa/Salon,1,2024-01-26 18:04:30
Casa/Salon,1,2024-01-26 18:04:35
Casa/Salon,1,2024-01-26 18:04:40
Casa/Salon,1,2024-01-26 18:04:45
Casa/Salon,1,2024-01-26 18:04:50
Casa/Salon,1,2024-01-26 18:04:55
Casa/Salon,1,2024-01-26 18:05:05
Casa/Salon,1,2024-01-26 18:05:15
Casa/Salon,1,2024-01-26 18:05:20
Casa/Salon,1,2024-01-26 18:05:25
Casa/Salon,1,2024-01-26 18:05:30
Casa/Salon,1,2024-01-26 18:05:35
Casa/Salon,1,2024-01-26 18:05:40
Casa/Salon,1,2024-01-26 18:05:45
Casa/Salon,1,2024-01-26 18:06:05
Casa/Salon,1,2024-01-26 18:06:15
Casa/Salon,1,2024-01-26 18:06:25
Casa/Salon,1,2024-01-26 18:06:30
Casa/Salon,1,2024-01-26 18:06:35
Casa/Salon,1,2024-01-26 18:06:40
Casa/Salon,1,2024-01-26 18:06:50
Casa/Salon,1,2024-01-26 18:06:55
Casa/Salon,1,2024-01-26 18:07:00
Casa/Salon,1,2024-01-26 18:07:05
Casa/Salon,1,2024-01-26 18:07:10
Casa/Salon,1,2024-01-26 18:07:20
Casa/Salon,1,2024-01-26 18:07:40
Casa/Salon,1,2024-01-26 18:07:55
Casa/Salon,1,2024-01-26 18:08:00
Casa/Salon,1,2024-01-26 18:08:05
Casa/Salon,1,2024-01-26 18:08:15
Casa/Salon,1,2024-01-26 18:08:25
Casa/Salon,1,2024-01-26 18:08:30
Casa/Salon,1,2024-01-26 18:08:35
Casa/Salon,1,2024-01-26 18:08:40
Casa/Salon,1,2024-01-26 18:08:45
Casa/Salon,1,2024-01-26 18:08:50
Casa/Salon,1,2024-01-26 18:08:55
Casa/Salon,1,2024-01-26 18:09:00
Casa/Salon,1,2024-01-26 18:09:05
Casa/Salon,1,2024-01-26 18:09:10
Casa/Salon,1,2024-01-26 18:09:15
Casa/Salon,1,2024-01-26 18:09:20
Casa/Salon,1,2024-01-26 18:09:25
Casa/Salon,1,2024-01-26 18:09:30
Casa/Salon,1,2024-01-26 18:09:35
Casa/Salon,1,2024-01-26 18:09:40
Casa/Salon,1,2024-01-26 18:09:45
Casa/Salon,1,2024-01-26 18:09:50
Casa/Salon,1,2024-01-26 18:09:55
Casa/Salon,1,2024-01-26 18:10:00
Casa/Salon,1,2024-01-26 18:10:30
Casa/Salon,1,2024-01-26 18:10:35
Casa/Salon,1,2024-01-26 18:10:50
Casa/Salon,1,2024-01-26 18:10:55
Casa/Salon,1,2024-01-26 18:11:00
Casa/Salon,1,2024-01-26 18:11:05
Casa/Salon,1,2024-01-26 18:11:10
Casa/Salon,1,2024-01-26 18:11:15
Casa/Salon,1,2024-01-26 18:11:20
Casa/Salon,1,2024-01-26 18:11:25
Casa/Salon,1,2024-01-26 18:11:35
Casa/Salon,1,2024-01-26 18:11:40
Casa/Salon,1,2024-01-26 18:11:55
Casa/Salon,1,2024-01-26 18:12:00
Casa/Salon,1,2024-01-26 18:12:05
Casa/Salon,1,2024-01-26 18:12:15
Casa/Salon,1,2024-01-26 18:12:30
Casa/Salon,1,2024-01-26 18:12:35
Casa/Salon,1,2024-01-26 18:12:40
Casa/Salon,1,2024-01-26 18:12:45
Casa/Salon,1,2024-01-26 18:12:50
Casa/Salon,1,2024-01-26 18:12:55
Casa/Salon,1,2024-01-26 18:13:00
Casa/Salon,1,2024-01-26 18:13:05
Casa/Salon,1,2024-01-26 18:13:15
Casa/Salon,1,2024-01-26 18:13:25
Casa/Salon,1,2024-01-26 18:13:35
Casa/Salon,1,2024-01-26 18:13:40
Casa/Salon,1,2024-01-26 18:13:50
Casa/Salon,1,2024-01-26 18:14:05
Casa/Salon,1,2024-01-26 18:14:15
Casa/Salon,1,2024-01-26 18:14:20
Casa/Salon,1,2024-01-26 18:14:40
Casa/Salon,1,2024-01-26 18:14:45
Casa/Salon,1,2024-01-26 18:14:50
Casa/Salon,1,2024-01-26 18:14:55
Casa/Salon,1,2024-01-26 18:15:20
Casa/Salon,1,2024-01-26 18:15:25
Casa/Salon,1,2024-01-26 18:15:30
Casa/Salon,1,2024-01-26 18:15:35
Casa/Salon,1,2024-01-26 18:15:45
Casa/Salon,1,2024-01-26 18:15:55
Casa/Salon,1,2024-01-26 18:16:00
Casa/Salon,1,2024-01-26 18:16:05
Casa/Salon,1,2024-01-26 18:16:10
Casa/Salon,1,2024-01-26 18:16:15
Casa/Salon,1,2024-01-26 18:16:25
Casa/Salon,1,2024-01-26 18:16:30
Casa/Salon,1,2024-01-26 18:16:40
Casa/Salon,1,2024-01-26 18:16:45
Casa/Salon,1,2024-01-26 18:16:55
Casa/Salon,1,2024-01-26 18:17:00
Casa/Salon,1,2024-01-26 18:17:10
Casa/Salon,1,2024-01-26 18:17:25
Casa/Salon,1,2024-01-26 18:17:30
Casa/Salon,1,2024-01-26 18:17:35
Casa/Salon,1,2024-01-26 18:17:40
Casa/Salon,1,2024-01-26 18:17:50
Casa/Salon,1,2024-01-26 18:18:10
Casa/Salon,1,2024-01-26 18:18:15
Casa/Salon,1,2024-01-26 18:18:45
Casa/Salon,1,2024-01-26 18:18:55
Casa/Salon,1,2024-01-26 18:19:00
Casa/Salon,1,2024-01-26 18:19:05
Casa/Salon,1,2024-01-26 18:19:10
Casa/Salon,1,2024-01-26 18:19:15
Casa/Salon,1,2024-01-26 18:19:40
Casa/Salon,1,2024-01-26 18:20:15
Casa/Salon,1,2024-01-26 18:20:25
Casa/Salon,1,2024-01-26 18:20:30
Casa/Salon,1,2024-01-26 18:20:35
Casa/Salon,1,2024-01-26 18:20:45
Casa/Salon,1,2024-01-26 18:20:50
Casa/Salon,1,2024-01-26 18:20:55
Casa/Salon,1,2024-01-26 18:21:00
Casa/Salon,1,2024-01-26 18:21:10
Casa/Salon,1,2024-01-26 18:21:15
Casa/Salon,1,2024-01-26 18:21:20
Casa/Salon,1,2024-01-26 18:21:40
Casa/Salon,1,2024-01-26 18:21:50
Casa/Salon,1,2024-01-26 18:22:00
Casa/Salon,1,2024-01-26 18:22:05
Casa/Salon,1,2024-01-26 18:22:10
Casa/Salon,1,2024-01-26 18:22:20
Casa/Salon,1,2024-01-26 18:22:25
Casa/Salon,1,2024-01-26 18:22:30
Casa/Salon,1,2024-01-26 18:22:40
Casa/Salon,1,2024-01-26 18:22:50
Casa/Salon,1,2024-01-26 18:23:00
Casa/Salon,1,2024-01-26 18:23:05
Casa/Salon,1,2024-01-26 18:23:10
Casa/Salon,1,2024-01-26 18:23:20
Casa/Salon,1,2024-01-26 18:23:25
Casa/Salon,1,2024-01-26 18:23:35
Casa/Salon,1,2024-01-26 18:23:40
Casa/Salon,1,2024-01-26 18:23:55
Casa/Salon,1,2024-01-26 18:24:00
Casa/Salon,1,2024-01-26 18:24:05
Casa/Salon,1,2024-01-26 18:24:10
Casa/Salon,1,2024-01-26 18:24:15
Casa/Salon,1,2024-01-26 18:24:20
Casa/Salon,1,2024-01-26 18:24:25
Casa/Salon,1,2024-01-26 18:24:30
Casa/Salon,1,2024-01-26 18:24:35
Casa/Salon,1,2024-01-26 18:24:40
Casa/Salon,1,2024-01-26 18:24:45
Casa/Salon,1,2024-01-26 18:24:55
Casa/Salon,1,2024-01-26 18:25:00
Casa/Salon,1,2024-01-26 18:25:15
Casa/Salon,1,2024-01-26 18:25:40
Casa/Salon,1,2024-01-26 18:25:55
Casa/Salon,1,2024-01-26 18:26:00
Casa/Salon,1,2024-01-26 18:26:05
Casa/Salon,1,2024-01-26 18:26:10
Casa/Salon,1,2024-01-26 18:26:20
Casa/Salon,1,2024-01-26 18:26:30
Casa/Salon,1,2024-01-26 18:26:35
Casa/Salon,1,2024-01-26 18:26:40
Casa/Salon,1,2024-01-26 18:26:45
Casa/Salon,1,2024-01-26 18:26:50
Casa/Salon,1,2024-01-26 18:26:55
Casa/Salon,1,2024-01-26 18:27:00
Casa/Salon,1,2024-01-26 18:27:05
Casa/Salon,1,2024-01-26 18:27:10
Casa/Salon,1,2024-01-26 18:27:30
Casa/Salon,1,2024-01-26 18:27:45
Casa/Salon,1,2024-01-26 18:27:50
Casa/Salon,1,2024-01-26 18:28:00
Casa/Salon,1,2024-01-26 18:28:05
Casa/Salon,1,2024-01-26 18:28:10
Casa/Salon,1,2024-01-26 18:28:15
Casa/Salon,1,2024-01-26 18:28:20
Casa/Salon,1,2024-01-26 18:28:25
Casa/Salon,1,2024-01-26 18:28:30
Casa/Salon,1,2024-01-26 18:28:35
Casa/Salon,1,2024-01-26 18:28:45
Casa/Salon,1,2024-01-26 18:28:55
Casa/Salon,1,2024-01-26 18:29:15
Casa/Salon,1,2024-01-26 18:29:20
Casa/Salon,1,2024-01-26 18:29:25
Casa/Salon,1,2024-01-26 18:29:30
Casa/Salon,1,2024-01-26 18:29:35
Casa/Salon,1,2024-01-26 18:29:40
Casa/Salon,1,2024-01-26 18:29:50
Casa/Salon,1,2024-01-26 18:29:55
Casa/Salon,1,2024-01-26 18:30:00
Casa/Salon,1,2024-01-26 18:30:05
Casa/Salon,1,2024-01-26 18:30:10
Casa/Salon,1,2024-01-26 18:30:20
Casa/Salon,1,2024-01-26 18:30:25
Casa/Salon,1,2024-01-26 18:30:30
Casa/Salon,1,2024-01-26 18:30:35
Casa/Salon,1,2024-01-26 18:30:40
Casa/Salon,1,2024-01-26 18:30:45
Casa/Salon,1,2024-01-26 18:30:50
Casa/Salon,1,2024-01-26 18:30:55
Casa/Salon,1,2024-01-26 18:31:00
Casa/Salon,1,2024-01-26 18:31:10
Casa/Salon,1,2024-01-26 18:31:15
Casa/Salon,1,2024-01-26 18:31:20
Casa/Salon,1,2024-01-26 18:31:30
Casa/Salon,1,2024-01-26 18:31:40
Casa/Salon,1,2024-01-26 18:31:45
Casa/Salon,1,2024-01-26 18:31:50
Casa/Salon,1,2024-01-26 18:31:55
Casa/Salon,1,2024-01-26 18:32:00
Casa/Salon,1,2024-01-26 18:32:05
Casa/Salon,1,2024-01-26 18:32:10
Casa/Salon,1,2024-01-26 18:32:25
Casa/Salon,1,2024-01-26 18:32:40
Casa/Salon,1,2024-01-26 18:32:45
Casa/Salon,1,2024-01-26 18:32:55
Casa/Salon,1,2024-01-26 18:33:00
Casa/Salon,1,2024-01-26 18:33:05
Casa/Salon,1,2024-01-26 18:33:10
Casa/Salon,1,2024-01-26 18:33:20
Casa/Salon,1,2024-01-26 18:33:25
Casa/Salon,1,2024-01-26 18:33:30
Casa/Salon,1,2024-01-26 18:33:35
Casa/Salon,1,2024-01-26 18:33:40
Casa/Salon,1,2024-01-26 18:33:50
Casa/Salon,1,2024-01-26 18:33:55
Casa/Salon,1,2024-01-26 18:34:00
Casa/Salon,1,2024-01-26 18:34:05
Casa/Salon,1,2024-01-26 18:34:30
Casa/Salon,1,2024-01-26 18:34:35
Casa/Salon,1,2024-01-26 18:34:40
Casa/Salon,1,2024-01-26 18:34:50
Casa/Salon,1,2024-01-26 18:35:00
Casa/Salon,1,2024-01-26 18:35:10
Casa/Salon,1,2024-01-26 18:35:15
Casa/Salon,1,2024-01-26 18:35:20
Casa/Salon,1,2024-01-26 18:35:30
Casa/Salon,1,2024-01-26 18:35:35
Casa/Salon,1,2024-01-26 18:35:40
Casa/Salon,1,2024-01-26 18:35:50
Casa/Salon,1,2024-01-26 18:35:55
Casa/Salon,1,2024-01-26 18:36:00
Casa/Salon,1,2024-01-26 18:36:10
Casa/Salon,1,2024-01-26 18:36:15
Casa/Salon,1,2024-01-26 18:36:20
Casa/Salon,1,2024-01-26 18:36:25
Casa/Salon,1,2024-01-26 18:36:30
Casa/Salon,1,2024-01-26 18:36:35
Casa/Salon,1,2024-01-26 18:36:45
Casa/Salon,1,2024-01-26 18:36:55
Casa/Salon,1,2024-01-26 18:37:00
Casa/Salon,1,2024-01-26 18:37:05
Casa/Salon,1,2024-01-26 18:37:10
Casa/Salon,1,2024-01-26 18:37:15
Casa/Salon,1,2024-01-26 18:37:20
Casa/Salon,1,2024-01-26 18:37:30
Casa/Salon,1,2024-01-26 18:37:40
Casa/Salon,1,2024-01-26 18:37:45
Casa/Salon,1,2024-01-26 18:38:00
Casa/Salon,1,2024-01-26 18:38:10
Casa/Salon,1,2024-01-26 18:38:25
Casa/Salon,1,2024-01-26 18:38:35
Casa/Salon,1,2024-01-26 18:38:40
Casa/Salon,1,2024-01-26 18:38:45
Casa/Salon,1,2024-01-26 18:38:50
Casa/Salon,1,2024-01-26 18:38:55
Casa/Salon,1,2024-01-26 18:39:00
Casa/Salon,1,2024-01-26 18:39:10
Casa/Salon,1,2024-01-26 18:39:25
Casa/Salon,1,2024-01-26 18:39:30
Casa/Salon,1,2024-01-26 18:39:40
Casa/Salon,1,2024-01-26 18:39:45
Casa/Salon,1,2024-01-26 18:39:55
Casa/Salon,1,2024-01-26 18:40:00
Casa/Salon,1,2024-01-26 18:40:05
Casa/Salon,1,2024-01-26 18:40:15
Casa/Salon,1,2024-01-26 18:40:20
Casa/Salon,1,2024-01-26 18:40:25
Casa/Salon,1,2024-01-26 18:40:30
Casa/Salon,1,2024-01-26 18:40:35
Casa/Salon,1,2024-01-26 18:40:40
Casa/Salon,1,2024-01-26 18:40:50
Casa/Salon,1,2024-01-26 18:40:55
Casa/Salon,1,2024-01-26 18:41:00
Casa/Salon,1,2024-01-26 18:41:05
Casa/Salon,1,2024-01-26 18:41:15
Casa/Salon,1,2024-01-26 18:41:20
Casa/Salon,1,2024-01-26 18:41:30
Casa/Salon,1,2024-01-26 18:41:45
Casa/Salon,1,2024-01-26 18:41:50
Casa/Salon,1,2024-01-26 18:41:55
Casa/Salon,1,2024-01-26 18:42:00
Casa/Salon,1,2024-01-26 18:42:10
Casa/Salon,1,2024-01-26 18:42:15
Casa/Salon,1,2024-01-26 18:42:20
Casa/Salon,1,2024-01-26 18:42:30
Casa/Salon,1,2024-01-26 18:42:50
Casa/Salon,1,2024-01-26 18:42:55
Casa/Salon,1,2024-01-26 18:43:00
Casa/Salon,1,2024-01-26 18:43:10
Casa/Salon,1,2024-01-26 18:43:15
Casa/Salon,1,2024-01-26 18:43:40
Casa/Salon,1,2024-01-26 18:43:45
Casa/Salon,1,2024-01-26 18:43:50
Casa/Salon,1,2024-01-26 18:44:00
Casa/Salon,1,2024-01-26 18:44:05
Casa/Salon,1,2024-01-26 18:44:15
Casa/Salon,1,2024-01-26 18:44:20
Casa/Salon,1,2024-01-26 18:44:25
Casa/Salon,1,2024-01-26 18:44:30
Casa/Salon,1,2024-01-26 18:44:40
Casa/Salon,1,2024-01-26 18:44:50
Casa/Salon,1,2024-01-26 18:44:55
Casa/Salon,1,2024-01-26 18:45:00
Casa/Salon,1,2024-01-26 18:45:05
Casa/Salon,1,2024-01-26 18:45:10
Casa/Salon,1,2024-01-26 18:45:20
Casa/Salon,1,2024-01-26 18:45:30
Casa/Salon,1,2024-01-26 18:45:40
Casa/Salon,1,2024-01-26 18:45:45
Casa/Salon,1,2024-01-26 18:46:00
Casa/Salon,1,2024-01-26 18:46:05
Casa/Salon,1,2024-01-26 18:46:10
Casa/Salon,1,2024-01-26 18:46:25
Casa/Salon,1,2024-01-26 18:46:30
Casa/Salon,1,2024-01-26 18:46:40
Casa/Salon,1,2024-01-26 18:46:45
Casa/Salon,1,2024-01-26 18:46:50
Casa/Salon,1,2024-01-26 18:47:00
Casa/Salon,1,2024-01-26 18:47:05
Casa/Salon,1,2024-01-26 18:47:10
Casa/Salon,1,2024-01-26 18:47:15
Casa/Salon,1,2024-01-26 18:47:25
Casa/Salon,1,2024-01-26 18:47:30
Casa/Salon,1,2024-01-26 18:47:35
Casa/Salon,1,2024-01-26 18:47:40
Casa/Salon,1,2024-01-26 18:47:45
Casa/Salon,1,2024-01-26 18:47:55
Casa/Salon,1,2024-01-26 18:48:05
Casa/Salon,1,2024-01-26 18:48:15
Casa/Salon,1,2024-01-26 18:48:20
Casa/Salon,1,2024-01-26 18:48:25
Casa/Salon,1,2024-01-26 18:48:30
Casa/Salon,1,2024-01-26 18:48:40
Casa/Salon,1,2024-01-26 18:48:45
Casa/Salon,1,2024-01-26 18:48:50
Casa/Salon,1,2024-01-26 18:49:05
Casa/Salon,1,2024-01-26 18:49:10
Casa/Salon,1,2024-01-26 18:49:20
Casa/Salon,1,2024-01-26 18:49:30
Casa/Salon,1,2024-01-26 18:49:35
Casa/Salon,1,2024-01-26 18:49:50
Casa/Salon,1,2024-01-26 18:49:55
Casa/Salon,1,2024-01-26 18:50:05
Casa/Salon,1,2024-01-26 18:50:25
Casa/Salon,1,2024-01-26 18:50:40
Casa/Salon,1,2024-01-26 18:50:45
Casa/Salon,1,2024-01-26 18:50:55
Casa/Salon,1,2024-01-26 18:51:15
Casa/Salon,1,2024-01-26 18:51:20
Casa/Salon,1,2024-01-26 18:51:25
Casa/Salon,1,2024-01-26 18:51:35
Casa/Salon,1,2024-01-26 18:51:45
Casa/Salon,1,2024-01-26 18:51:50
Casa/Salon,1,2024-01-26 18:51:55
Casa/Salon,1,2024-01-26 18:52:05
Casa/Salon,1,2024-01-26 18:52:10
Casa/Salon,1,2024-01-26 18:52:15
Casa/Salon,1,2024-01-26 18:52:20
Casa/Salon,1,2024-01-26 18:52:25
Casa/Salon,1,2024-01-26 18:52:30
Casa/Salon,1,2024-01-26 18:52:45
Casa/Salon,1,2024-01-26 18:52:50
Casa/Salon,1,2024-01-26 18:52:55
Casa/Salon,1,2024-01-26 18:53:00
Casa/Salon,1,2024-01-26 18:53:05
Casa/Salon,1,2024-01-26 18:53:15
Casa/Salon,1,2024-01-26 18:53:20
Casa/Salon,1,2024-01-26 18:53:30
Casa/Salon,1,2024-01-26 18:53:45
Casa/Salon,1,2024-01-26 18:54:00
Casa/Salon,1,2024-01-26 18:54:10
Casa/Salon,1,2024-01-26 18:54:25
Casa/Salon,1,2024-01-26 18:54:30
Casa/Salon,1,2024-01-26 18:54:35
Casa/Salon,1,2024-01-26 18:54:40
Casa/Salon,1,2024-01-26 18:54:45
Casa/Salon,1,2024-01-26 18:54:55
Casa/Salon,1,2024-01-26 18:55:00
Casa/Salon,1,2024-01-26 18:55:10
Casa/Salon,1,2024-01-26 18:55:20
Casa/Salon,1,2024-01-26 18:55:25
Casa/Salon,1,2024-01-26 18:55:30
Casa/Salon,1,2024-01-26 18:55:35
Casa/Salon,1,2024-01-26 18:55:40
Casa/Salon,1,2024-01-26 18:55:45
Casa/Salon,1,2024-01-26 18:55:50
Casa/Salon,1,2024-01-26 18:55:55
Casa/Salon,1,2024-01-26 18:56:05
Casa/Salon,1,2024-01-26 18:56:10
Casa/Salon,1,2024-01-26 18:56:15
Casa/Salon,1,2024-01-26 18:56:20
Casa/Salon,1,2024-01-26 18:56:30
Casa/Salon,1,2024-01-26 18:56:35
Casa/Salon,1,2024-01-26 18:56:50
Casa/Salon,1,2024-01-26 18:57:10
Casa/Salon,1,2024-01-26 18:57:20
Casa/Salon,1,2024-01-26 18:57:25
Casa/Salon,1,2024-01-26 18:57:30
Casa/Salon,1,2024-01-26 18:57:40
Casa/Salon,1,2024-01-26 18:57:45
Casa/Salon,1,2024-01-26 18:58:05
Casa/Salon,1,2024-01-26 18:58:10
Casa/Salon,1,2024-01-26 18:58:20
Casa/Salon,1,2024-01-26 18:58:25
Casa/Salon,1,2024-01-26 18:58:30
Casa/Salon,1,2024-01-26 18:58:35
Casa/Salon,1,2024-01-26 18:59:00
Casa/Salon,1,2024-01-26 18:59:15
Casa/Salon,1,2024-01-26 18:59:20
Casa/Salon,1,2024-01-26 18:59:25
Casa/Salon,1,2024-01-26 18:59:30
Casa/Salon,1,2024-01-26 18:59:35
Casa/Salon,1,2024-01-26 18:59:45
Casa/Salon,1,2024-01-26 18:59:50
Casa/Salon,1,2024-01-26 18:59:55
Casa/Salon,1,2024-01-26 19:00:00
Casa/Salon,1,2024-01-26 19:00:10
Casa/Salon,1,2024-01-26 19:00:15
Casa/Salon,1,2024-01-26 19:00:25
Casa/Salon,1,2024-01-26 19:00:30
Casa/Salon,1,2024-01-26 19:00:40
Casa/Salon,1,2024-01-26 19:00:50
Casa/Salon,1,2024-01-26 19:00:55
Casa/Salon,1,2024-01-26 19:01:00
Casa/Salon,1,2024-01-26 19:01:15
Casa/Salon,1,2024-01-26 19:01:20
Casa/Salon,1,2024-01-26 19:01:25
Casa/Salon,1,2024-01-26 19:01:30
Casa/Salon,1,2024-01-26 19:01:45
Casa/Salon,1,2024-01-26 19:01:55
Casa/Salon,1,2024-01-26 19:02:00
Casa/Salon,1,2024-01-26 19:02:10
Casa/Salon,1,2024-01-26 19:02:15
Casa/Salon,1,2024-01-26 19:02:30
Casa/Salon,1,2024-01-26 19:02:35
Casa/Salon,1,2024-01-26 19:02:40
Casa/Salon,1,2024-01-26 19:02:50
Casa/Salon,1,2024-01-26 19:02:55
Casa/Salon,1,2024-01-26 19:03:00
Casa/Salon,1,2024-01-26 19:03:05
Casa/Salon,1,2024-01-26 19:03:15
Casa/Salon,1,2024-01-26 19:03:20
Casa/Salon,1,2024-01-26 19:03:25
Casa/Salon,1,2024-01-26 19:03:30
Casa/Salon,1,2024-01-26 19:03:35
Casa/Salon,1,2024-01-26 19:03:40
Casa/Salon,1,2024-01-26 19:03:45
Casa/Salon,1,2024-01-26 19:03:50
Casa/Salon,1,2024-01-26 19:03:55
Casa/Salon,1,2024-01-26 19:04:00
Casa/Salon,1,2024-01-26 19:04:10
Casa/Salon,1,2024-01-26 19:04:15
